SubUnitGuid,ProfileName,ClientID,OnlineProfileName,OnlineClientID,CN,ReportingListID,ClientID,Description,FieldType,Mandatory,DataType,Min,Max,SampleValue,ActualValue,DescriptionLength,NumOfCDRDropList,CDROutput,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100013,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100019,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100020,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100035,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021300028,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
